poly_id	arm	bucket	sys	residual_sign	median_oof_residual	oof_residual_spread	ridge_seed_20260711_residual	ridge_seed_20260712_residual	hist_seed_20260711_residual	hist_seed_20260712_residual	ridge_leave_bucket_out_residual	hist_leave_bucket_out_residual	leave_bucket_out_sign_agrees
20d894b264fee9aa9c499d40eed6aaea21fb817b8ebf87e382eaf73289d942aa	product_exact_summary	product-4x5	0.2898167944040166	negative	-0.1446595171183913	0.05565058753162566	-0.12554135942913308	-0.12167743328924646	-0.17732802082087212	-0.16377767480764954	-0.12118289316944442	-0.18385070489591931	True
217cd0dfe890be0dce213602905a353ff80949b09c67d37f45dcf6c89e2c5045	product_exact_summary	product-4x5	0.6874514211822271	positive	0.115490970797964	0.10223564328260215	0.15111404545186602	0.1519248945170807	0.04968925123447854	0.07986789614406198	0.15547334575933647	0.01178299658411619	True
2316a5b9c97f03ea426e098d0813b38abfab1f723be78a6a8f026a13dc235110	product_exact_summary	product-4x5	0.7383223598648627	positive	0.18913302679177085	0.17073380987091458	0.2676195662690354	0.2650825727705416	0.11318348081300011	0.0968857563981208	0.27221828211664123	0.11217916158264052	True
2553a46ed0781018017e4355a576b9004fb63fb76e1817097dc24a4f044cf018	product_exact_summary	product-4x5	0.2990222050219833	negative	-0.13717393621564922	0.10911862654425325	-0.08551418926970084	-0.08479402846655243	-0.19391265501080568	-0.1888336831615976	-0.08254484371825288	-0.1800981678684902	True
26264d0f7c6031e66607e30820d406bfca46a00470a987acb5e2fa3f3c7bda6c	product_exact_summary	product-4x5	0.6811419144551462	positive	0.1654301881800426	0.10952439861304492	0.21992964656608788	0.21587129158446888	0.11040524795304296	0.11498908477561631	0.22081276317483123	0.14750730398695955	True
26971c571cbe10f27a750b52bbafa81c09a9e89f47f4d657647c9ebf56c2ec5e	product_exact_summary	product-4x5	0.20190480567463445	negative	-0.2268068541503968	0.19878868026591687	-0.3240933297546582	-0.3221536572201158	-0.13146005108067785	-0.12530464948874134	-0.31730492112769426	-0.13744496328562775	True
26f6b2a571c928c5a2e50da4fbaf316376a7c93311c02954ff54999db04c7bc5	product_exact_summary	product-4x5	0.12175323269346996	negative	-0.10415151810967911	0.19568902815069905	-0.20539037630338594	-0.1940953101111281	-0.014207726108230123	-0.00970134815268689	-0.2046890874777215	-0.002812062879803262	True
29468eb78610c520a42bff54af1d53f4aea27dc5be6fd4488239ff523424d5e3	product_exact_summary	product-4x5	0.7988226871046541	positive	0.24335373668726779	0.18764379933469455	0.3247504680138321	0.3272617681821345	0.13961796884743993	0.16195700536070345	0.32948924881125796	0.1143676104828476	True
29685528ee6934dd217bb437b3dccc5d01914916162684beb11320fe7fe4426e	product_exact_summary	product-4x5	0.39466750741107737	negative	-0.13413686732039776	0.19515632054083387	-0.04358536386688927	-0.0431223243017923	-0.22468837077390624	-0.23827864484262617	-0.041712621770059743	-0.18846165963897965	True
2bfb48bf991d061419b25faac6cc1868884b1974664cdd127bff89a051655f9c	product_exact_summary	product-4x5	0.011584676419690463	negative	-0.11736010274710422	0.23002021060505407	-0.23393607704862296	-0.22859658134763144	-0.006123624146577007	-0.003915866443568889	-0.23433788125667354	-0.0037663681676773954	True
2cd5691691ab87e41e9f9dc94a0425e4b1e28259b9669987d15f666465ed97cc	product_exact_summary	product-4x5	0.21768498597678604	negative	-0.10184549738443041	0.016476635832060382	-0.10525340080733447	-0.10500166463705574	-0.08877676497527409	-0.09868933013180509	-0.10646934134541453	-0.06896848028169228	True
2cd8e08c30f69afe8d6429920ea5169d52ae1e2cdeda177369e4a189f7e7c81c	product_exact_summary	product-4x5	0.5397536815650436	positive	0.11897035038524456	0.03248118871669403	0.1317976216722947	0.12656575862196162	0.09931643295560066	0.1113749421485275	0.13032489298634364	0.07309162916549872	True
2d09e43ea79f2977f781751b8d6d136ab722b5f1e7303723b262eea314744d80	product_exact_summary	product-4x5	0.7321668389400058	positive	0.17085970130678238	0.15654937137559	0.250328222205662	0.24290555829359278	0.09377885083007198	0.09881384431997198	0.25404778070447054	0.07466673371537325	True
2d71808de30492a578b4188b7c7804561ad0be9649c213bf35689e12b09cc4e3	product_exact_summary	product-4x5	0.6812051991854269	positive	0.1325281634180427	0.11120373646703618	0.18468934634439405	0.18266542308145295	0.08239090375463243	0.07348560987735786	0.18663621630053973	0.07959972065064946	True
2d9e13f7d19fa75f7e9889f899f496fa0874f7bc47974b9a57117f6f877152f3	product_exact_summary	product-4x5	0.6106912525679374	positive	0.15634930810194744	0.034774507031561985	0.14295377013253002	0.14113540316115952	0.1759099101927215	0.16974484607136486	0.14516101507557666	0.16782796074496636	True
2da93a66f5bfd89ba61d449d2c4e7a0e067e678fda4aff2e07a7431261cfb359	product_exact_summary	product-4x5	0.3252421310277034	positive	0.10790697804299726	0.11143611219364491	0.16124113457404243	0.1654034848349143	0.053967372641269384	0.054572821511952085	0.16103465411534618	0.059705849088138585	True
2e0ad48a41674591b78f83ede7dba37d6f2e097ceed49a0857a4ef6f3fce7028	product_exact_summary	product-4x5	0.6571650957864256	positive	0.15168002946030532	0.08009844382997111	0.1793964499455301	0.18148367313826053	0.12396360897508052	0.10138522930828942	0.18238896641948155	0.12093876961344341	True
2e0add3c40086664c808a8bf37ad6d49d3a35082e34033341ad088244beb5e6e	product_exact_summary	product-4x5	0.6793262631799792	positive	0.17757277304554647	0.06892375040957	0.20526763622642918	0.20740497810978176	0.13848122770021176	0.14987790986466376	0.2110256943195679	0.15800401134930087	True
2ec7716078ba240c63ea53b7221bc5026b6812dd7eee9fdabad01e4f1c372852	product_exact_summary	product-4x5	0.7234247122077541	positive	0.17826931692214815	0.1854949600969657	0.2637815146766347	0.2650264095085934	0.0927571191676616	0.07953144941162771	0.2651280899046052	0.0882025858138733	True
