label	source	leaf	test_positive_rate	test_rows	test_mean_sys	test_max_sys	train_positive_rate	train_rows	train_mean_sys	train_max_sys	rule
top_decile	strata_only	7	0.0	0	NA	NA	0.14892578125	2048	0.3841615778041655	0.8437955079134134	product_bucket=6x6 <= 0.5 and product_bucket=5x6 <= 0.5 and facet_count=F10 > 0.5 and product_bucket=not_product <= 0.5
top_decile	strata_only	8	0.0	0	NA	NA	0.087890625	512	0.358634406346493	0.8595596058028344	product_bucket=6x6 <= 0.5 and product_bucket=5x6 <= 0.5 and facet_count=F10 > 0.5 and product_bucket=not_product > 0.5
top_five_percent	combinatorial_invariants_only	6	0.06186440677966102	1180	0.3354818337402552	0.8381244889295797	0.007171314741035857	1255	0.24703885966383618	0.7458522392903429	ridge_count <= 33.5 and facet_vertex_count_std <= 1.41337 and facet_neighbor_count_std > 0.483138
top_five_percent	combinatorial_invariants_only	8	0.024575513851653262	2238	0.2809163975493299	0.8073487367323776	0.02909090909090909	275	0.27975731248556246	0.7811353314855473	ridge_count <= 33.5 and facet_vertex_count_std > 1.41337 and ridge_size_std <= 0.911943
top_five_percent	combinatorial_invariants_only	4	0.023443223443223443	1365	0.27711440678945776	0.8141002333029529	0.0006150061500615006	1626	0.18866289775295528	0.714410363898728	ridge_count <= 33.5 and facet_vertex_count_std <= 1.41337 and facet_neighbor_count_std <= 0.483138 and facet_vertex_count_std <= 0.766024
top_five_percent	combinatorial_invariants_only	9	0.013888888888888888	72	0.24008605294854066	0.6865018486822891	0.006172839506172839	162	0.28286404561796663	0.6927244865895184	ridge_count <= 33.5 and facet_vertex_count_std > 1.41337 and ridge_size_std > 0.911943
top_five_percent	combinatorial_invariants_only	5	0.007547169811320755	265	0.22342500699083784	0.6921437001704945	0.003676470588235294	272	0.2542335721033692	0.6784213299550274	ridge_count <= 33.5 and facet_vertex_count_std <= 1.41337 and facet_neighbor_count_std <= 0.483138 and facet_vertex_count_std > 0.766024
top_five_percent	combinatorial_invariants_only	15	0.0	0	NA	NA	0.18361581920903955	1062	0.4753915520329825	0.8536118881702471	ridge_count > 33.5 and facet_neighbor_count_std <= 0.588675 and ridge_size_std > 0.831139
top_five_percent	combinatorial_invariants_only	19	0.0	0	NA	NA	0.12290502793296089	179	0.42663014231582036	0.8247662746241669	ridge_count > 33.5 and facet_neighbor_count_std > 0.588675 and ridge_size_std <= 0.934639 and vertex_count > 31.5
top_five_percent	combinatorial_invariants_only	13	0.0	0	NA	NA	0.11217641418983701	1043	0.4413383362087625	0.86258589584944	ridge_count > 33.5 and facet_neighbor_count_std <= 0.588675 and ridge_size_std <= 0.831139 and edge_density <= 0.163333
top_five_percent	combinatorial_invariants_only	14	0.0	0	NA	NA	0.09073170731707317	1025	0.39975643165840613	0.8437955079134134	ridge_count > 33.5 and facet_neighbor_count_std <= 0.588675 and ridge_size_std <= 0.831139 and edge_density > 0.163333
top_five_percent	combinatorial_invariants_only	18	0.0	0	NA	NA	0.056112224448897796	1497	0.37088702143836194	0.8292665551981732	ridge_count > 33.5 and facet_neighbor_count_std > 0.588675 and ridge_size_std <= 0.934639 and vertex_count <= 31.5
top_five_percent	combinatorial_invariants_only	21	0.0	0	NA	NA	0.03958333333333333	480	0.3938280938291477	0.8080429885738603	ridge_count > 33.5 and facet_neighbor_count_std > 0.588675 and ridge_size_std > 0.934639 and edge_density <= 0.131183
top_five_percent	combinatorial_invariants_only	22	0.0	0	NA	NA	0.011764705882352941	340	0.3511994873498488	0.8595596058028344	ridge_count > 33.5 and facet_neighbor_count_std > 0.588675 and ridge_size_std > 0.934639 and edge_density > 0.131183
top_five_percent	generator_provenance_only	4	0.057640232108317216	2585	0.3782625257496012	0.8381244889295797	0.10963003264417845	3676	0.4112563236668013	0.86258589584944	product_bounces=3 > 0.5
top_five_percent	generator_provenance_only	3	0.009765625	1024	0.22445250663958388	0.7448532509168573	0.027994791666666668	3072	0.30654067147826924	0.8595596058028344	product_bounces=3 <= 0.5 and capacity_source=random_sample > 0.5
top_five_percent	generator_provenance_only	2	0.0026472534745201853	1511	0.17979249080061244	0.7988226871046541	0.02633711507293355	2468	0.27155561290887525	0.8536118881702471	product_bounces=3 <= 0.5 and capacity_source=random_sample <= 0.5
top_five_percent	invariant_features	5	0.5789473684210527	19	0.6712989398067698	0.7988226871046541	0.4385593220338983	472	0.644425641700794	0.8459037671362852	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 11.2457 and ridge_symp_area_sum_over_volume_sqrt <= 10.6624 and ridge_symp_area_mean_over_volume_sqrt > 0.211425
top_five_percent	invariant_features	7	0.5	2	0.6536667620479164	0.7507515228106079	0.20588235294117646	272	0.5803195052826052	0.804944954189425	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 11.2457 and ridge_symp_area_sum_over_volume_sqrt > 10.6624 and ridge_symp_area_q90_over_volume_sqrt <= 0.778928
top_five_percent	invariant_features	8	0.4444444444444444	18	0.597672858266486	0.797036423685961	0.43448275862068964	145	0.6402295049232262	0.86258589584944	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 11.2457 and ridge_symp_area_sum_over_volume_sqrt > 10.6624 and ridge_symp_area_q90_over_volume_sqrt > 0.778928
top_five_percent	invariant_features	17	0.30831099195710454	373	0.6150623787395065	0.8381244889295797	0.14492753623188406	138	0.5730721519043768	0.7880035845328316	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 12.2354 and ridge_symp_area_q75_over_volume_sqrt > 0.457491
top_five_percent	invariant_features	11	0.15384615384615385	26	0.5596578383644022	0.7435801143116623	0.12448700410396717	731	0.5492576351970637	0.8595596058028344	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 11.2457 and facet_neighbor_count_min <= 7.5 and ridge_symp_area_sum_over_volume_sqrt <= 15.8265
top_five_percent	invariant_features	20	0.027251184834123223	844	0.4697721161931449	0.7448532509168573	0.05714285714285714	210	0.48200844702709567	0.7811353314855473	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 12.2354 and ridge_symp_area_max_over_volume_sqrt <= 2.47609 and edge_count <= 43
top_five_percent	invariant_features	23	0.00026171159382360636	3821	0.2121949749834468	0.6908550887351059	0.0	4989	0.21044358680970304	0.6464199674959318	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 12.2354 and ridge_symp_area_max_over_volume_sqrt > 2.47609 and ridge_symp_area_q25_over_volume_sqrt <= 1.00727
top_five_percent	invariant_features	24	0.0	13	0.07257262908461257	0.18009132377445355	0.004291845493562232	233	0.11834595867848732	0.714410363898728	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 12.2354 and ridge_symp_area_max_over_volume_sqrt > 2.47609 and ridge_symp_area_q25_over_volume_sqrt > 1.00727
top_five_percent	invariant_features	16	0.0	4	0.5742109769955357	0.6568113632082964	0.03355704697986577	149	0.5354992025432251	0.7527460732840425	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 12.2354 and ridge_symp_area_q75_over_volume_sqrt <= 0.457491
top_five_percent	invariant_features	4	0.0	0	NA	NA	0.5670731707317073	164	0.6720458109637436	0.8536118881702471	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 11.2457 and ridge_symp_area_sum_over_volume_sqrt <= 10.6624 and ridge_symp_area_mean_over_volume_sqrt <= 0.211425
top_five_percent	invariant_features	12	0.0	0	NA	NA	0.007194244604316547	139	0.4726038684043739	0.7088794459688412	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 11.2457 and facet_neighbor_count_min <= 7.5 and ridge_symp_area_sum_over_volume_sqrt > 15.8265
top_five_percent	invariant_features	21	0.0	0	NA	NA	0.0036737692872887582	1361	0.40570299423300354	0.7756271875392869	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 12.2354 and ridge_symp_area_max_over_volume_sqrt <= 2.47609 and edge_count > 43
top_five_percent	invariant_features	13	0.0	0	NA	NA	0.0	213	0.47733343913818627	0.6511794728736354	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 11.2457 and facet_neighbor_count_min > 7.5
top_five_percent	ridge_symp_area_only	5	0.5789473684210527	19	0.6712989398067698	0.7988226871046541	0.4385593220338983	472	0.644425641700794	0.8459037671362852	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 11.2457 and ridge_symp_area_sum_over_volume_sqrt <= 10.6624 and ridge_symp_area_mean_over_volume_sqrt > 0.211425
top_five_percent	ridge_symp_area_only	7	0.5	2	0.6536667620479164	0.7507515228106079	0.20588235294117646	272	0.5803195052826052	0.804944954189425	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 11.2457 and ridge_symp_area_sum_over_volume_sqrt > 10.6624 and ridge_symp_area_q90_over_volume_sqrt <= 0.778928
top_five_percent	ridge_symp_area_only	8	0.4444444444444444	18	0.597672858266486	0.797036423685961	0.43448275862068964	145	0.6402295049232262	0.86258589584944	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 11.2457 and ridge_symp_area_sum_over_volume_sqrt > 10.6624 and ridge_symp_area_q90_over_volume_sqrt > 0.778928
top_five_percent	ridge_symp_area_only	19	0.30831099195710454	373	0.6150623787395065	0.8381244889295797	0.14492753623188406	138	0.5730721519043768	0.7880035845328316	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 12.2354 and ridge_symp_area_q75_over_volume_sqrt > 0.457491
top_five_percent	ridge_symp_area_only	14	0.25	8	0.5454065005747517	0.6865018486822891	0.20414201183431951	338	0.5785142547201398	0.8595596058028344	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 11.2457 and ridge_symp_area_q25_over_volume_sqrt > 0.0250864 and ridge_symp_area_sum_over_volume_sqrt <= 15.5927
top_five_percent	ridge_symp_area_only	11	0.16666666666666666	12	0.5998574151886765	0.7435801143116623	0.06909090909090909	275	0.5555773010058972	0.7203947439421375	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 11.2457 and ridge_symp_area_q25_over_volume_sqrt <= 0.0250864 and ridge_symp_area_sum_over_volume_sqrt <= 11.7762
top_five_percent	ridge_symp_area_only	22	0.03074866310160428	748	0.48268314645752514	0.7448532509168573	0.00628053035589672	1433	0.4088675121048635	0.7811353314855473	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 12.2354 and ridge_symp_area_max_over_volume_sqrt <= 2.47609 and ridge_symp_area_mean_over_volume_sqrt <= 0.652615
top_five_percent	ridge_symp_area_only	25	0.00026171159382360636	3821	0.2121949749834468	0.6908550887351059	0.0	4989	0.21044358680970304	0.6464199674959318	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 12.2354 and ridge_symp_area_max_over_volume_sqrt > 2.47609 and ridge_symp_area_q25_over_volume_sqrt <= 1.00727
top_five_percent	ridge_symp_area_only	23	0.0	96	0.3691736720498489	0.5664836338239773	0.057971014492753624	138	0.4889594505836123	0.7458522392903429	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 12.2354 and ridge_symp_area_max_over_volume_sqrt <= 2.47609 and ridge_symp_area_mean_over_volume_sqrt > 0.652615
top_five_percent	ridge_symp_area_only	26	0.0	13	0.07257262908461257	0.18009132377445355	0.004291845493562232	233	0.11834595867848732	0.714410363898728	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 12.2354 and ridge_symp_area_max_over_volume_sqrt > 2.47609 and ridge_symp_area_q25_over_volume_sqrt > 1.00727
top_five_percent	ridge_symp_area_only	12	0.0	6	0.49826046843538757	0.5278449302681111	0.00641025641025641	312	0.4611911984981156	0.6696304078717445	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt > 11.2457 and ridge_symp_area_q25_over_volume_sqrt <= 0.0250864 and ridge_symp_area_sum_over_volume_sqrt > 11.7762
top_five_percent	ridge_symp_area_only	18	0.0	4	0.5742109769955357	0.6568113632082964	0.03355704697986577	149	0.5354992025432251	0.7527460732840425	ridge_symp_area_std_over_volume_sqrt > 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 12.2354 and ridge_symp_area_q75_over_volume_sqrt <= 0.457491
top_five_percent	ridge_symp_area_only	4	0.0	0	NA	NA	0.5670731707317073	164	0.6720458109637436	0.8536118881702471	ridge_symp_area_std_over_volume_sqrt <= 0.416712 and ridge_symp_area_sum_over_volume_sqrt <= 11.2457 and ridge_symp_area_sum_over_volume_sqrt <= 10.6624 and ridge_symp_area_mean_over_volume_sqrt <= 0.211425
