stratum	n	model	threshold_quantile	threshold	tail_n	exceedance_fraction	status	shape	scale	endpoint	conditional_survival_sys_gt_1_given_exceedance	p_sys_gt_1	predictive_at_least_one_1m	endpoint_below_1_flag	nearby_ok_fit_count	nearby_log10_p_sys_gt_1_range	nearby_finite_endpoint_range	threshold_probability_stable_flag	threshold_endpoint_stable_flag	threshold_stable_flag	max_sys	error
product:5x5	1024	exponential_excess	0.93999999999999995	0.69233334973199323	62	0.060546875	ok	0	0.050804297862635094	infinite	0.0023439499240149424	0.00014191884305559221	1	no	5	0.66812015894075749	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.93999999999999995	0.69233334973199323	62	0.060546875	ok	-0.42769502431097051	0.072206220280564615	0.86115977084103235	0	0	0	yes	5	NA	0.0082339365793210328	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.94999999999999996	0.70765068818265142	52	0.05078125	ok	0	0.043730375860863251	infinite	0.0012491790875487055	6.3434875539582705e-05	1	no	5	0.83928143369287866	NA	yes	yes	yes	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.94999999999999996	0.70765068818265142	52	0.05078125	ok	-0.37383665202498145	0.060256911145286647	0.86883582297050532	0	0	0	yes	5	NA	0.0082339365793210328	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.95999999999999996	0.72046119559194599	41	0.0400390625	ok	0	0.040983687947945317	infinite	0.0010909206763530677	4.3679441143042749e-05	1	no	5	1.6171203790837057	NA	no	yes	no	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.95999999999999996	0.72046119559194599	41	0.0400390625	ok	-0.393378276321941	0.057191698149352786	0.86584720593316544	0	0	0	yes	5	NA	0.032852382474624964	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.96999999999999997	0.73396379347845908	31	0.0302734375	ok	0	0.038359937006328317	infinite	0.0009728683193907171	2.9452068262804912e-05	0.99999999999983824	no	4	1.2674084091270474	NA	no	yes	no	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.96999999999999997	0.73396379347845908	31	0.0302734375	ok	-0.4287433818664742	0.054767331507647413	0.86170298158959802	0	0	0	yes	4	NA	0.032309171726059294	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.97999999999999998	0.75664903587808185	21	0.0205078125	ok	0	0.027981464266472272	infinite	0.00016710919413823292	3.4270440204129798e-06	0.9675173732054303	no	3	1.105357390165584	NA	no	yes	no	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.97999999999999998	0.75664903587808185	21	0.0205078125	ok	-0.25854154404016089	0.035514072476480696	0.89401215331565731	0	0	0	yes	3	NA	0.032309171726059294	no	yes	no	0.8437955079134134	NA
product:5x5	1024	exponential_excess	0.98999999999999999	0.77953198148677294	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	0.93419611541346281	NA	yes	yes	no	0.8437955079134134	NA
product:5x5	1024	gpd_excess	0.98999999999999999	0.77953198148677294	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	NA	0.032309171726059294	no	yes	no	0.8437955079134134	NA
product:4x5	1024	exponential_excess	0.75	0.50941811825874694	256	0.25	ok	0	0.10260846409931765	infinite	0.0083867231619795708	0.0020966807904948927	1	no	3	0.057674163646002086	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.75	0.50941811825874694	256	0.25	ok	-0.42122897158985967	0.14374261177600825	0.85066390492312416	0	0	0	yes	3	NA	0.0015636230929860773	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.76000000000000001	0.51202039845817338	246	0.240234375	ok	0	0.10412067306880578	infinite	0.0092172963514746652	0.0022143114281862964	1	no	4	0.11426436152882991	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.76000000000000001	0.51202039845817338	246	0.240234375	ok	-0.4339796612935633	0.14628581361463908	0.84910028183013808	0	0	0	yes	4	NA	0.0017963859292184914	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.77000000000000002	0.5199407502098814	236	0.23046875	ok	0	0.10047340232737209	infinite	0.0084130310446560528	0.0019389407485730747	1	no	5	0.11426436152882991	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.77000000000000002	0.5199407502098814	236	0.23046875	ok	-0.42613661140123338	0.14065682496362938	0.85001524087877267	0	0	0	yes	5	NA	0.0017963859292184914	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.78000000000000003	0.52761754027450181	226	0.220703125	ok	0	0.097098532948530908	infinite	0.007711979339841208	0.0017020579402383916	1	no	5	0.20113535541341321	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.78000000000000003	0.52761754027450181	226	0.220703125	ok	-0.41904178547420506	0.13546746278779667	0.85089666775935657	0	0	0	yes	5	NA	0.0025417878809916861	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.79000000000000004	0.53206352635873999	215	0.2099609375	ok	0	0.097511533181162596	infinite	0.0082397868390736689	0.0017300333695320692	1	no	5	0.15190661026764474	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.79000000000000004	0.53206352635873999	215	0.2099609375	ok	-0.42913489642828551	0.13629203442029647	0.84966070979607622	0	0	0	yes	5	NA	0.0019813599150535488	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.80000000000000004	0.5418382639975764	205	0.2001953125	ok	0	0.092232165511607817	infinite	0.0069606443072593649	0.0013934883622931345	1	no	5	0.23245501206370189	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.80000000000000004	0.5418382639975764	205	0.2001953125	ok	-0.41346298336611453	0.12809240576850189	0.85164206971112977	0	0	0	yes	5	NA	0.0044195807943090415	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.81000000000000005	0.54688641688777262	195	0.1904296875	ok	0	0.091780637478033222	infinite	0.0071766748916163876	0.0013666519568996051	1	no	5	0.24204687298290928	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.81000000000000005	0.54688641688777262	195	0.1904296875	ok	-0.41965265914155081	0.12754539025158448	0.85081726892262854	0	0	0	yes	5	NA	0.0044195807943090415	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.81999999999999995	0.55802752633920438	185	0.1806640625	ok	0	0.085261212578108397	infinite	0.005606963077356448	0.0010129767278427176	1	no	5	0.24373317366546043	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.81999999999999995	0.55802752633920438	185	0.1806640625	ok	-0.396385589806523	0.11735104957155583	0.85408029059038526	0	0	0	yes	5	NA	0.0040812374322158895	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.82999999999999996	0.56369112018957612	174	0.169921875	ok	0	0.084810224522581384	infinite	0.0058312050780054102	0.00099084930036420055	1	no	5	0.30551004705628371	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.82999999999999996	0.56369112018957612	174	0.169921875	ok	-0.40427849950566808	0.11692214619425426	0.8529030034265549	0	0	0	yes	5	NA	0.0051331800693097396	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.83999999999999997	0.5728608936741314	164	0.16015625	ok	0	0.080507886775850621	infinite	0.0049639372284597657	0.00079500557174550933	1	no	5	0.25655084585913368	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.83999999999999997	0.5728608936741314	164	0.16015625	ok	-0.39097861001700118	0.11027067377841851	0.85489850635484443	0	0	0	yes	5	NA	0.0044708057775167953	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.84999999999999998	0.58084349348833364	154	0.150390625	ok	0	0.077559311897138314	infinite	0.0044970437876172232	0.00067631322587212146	1	no	5	0.36845231891078356	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.84999999999999998	0.58084349348833364	154	0.150390625	ok	-0.38454692274473107	0.10579153316458281	0.85595044899193828	0	0	0	yes	5	NA	0.0074673156562606868	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.85999999999999999	0.58909932517282326	144	0.140625	ok	0	0.074385519273528586	infinite	0.0039901211915162353	0.00056111079255697055	1	no	5	0.27281488424149325	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.85999999999999999	0.58909932517282326	144	0.140625	ok	-0.37640866519569771	0.10098084044026671	0.85737380920407169	0	0	0	yes	5	NA	0.0054718127279711481	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.87	0.59925162950404454	133	0.1298828125	ok	0	0.070009275236997251	infinite	0.0032659054224532125	0.00042418498162722387	1	no	5	0.27670433364981539	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.87	0.59925162950404454	133	0.1298828125	ok	-0.36094285222590472	0.094248924586052218	0.86037031908281558	0	0	0	yes	5	NA	0.0044198700908772981	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.88	0.60348607786074648	123	0.1201171875	ok	0	0.071297996404435557	infinite	0.003843540398145444	0.00046167526266786097	1	no	5	0.36918912688295169	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.88	0.60348607786074648	123	0.1201171875	ok	-0.38264381187599095	0.096769072736547807	0.85638203418659764	0	0	0	yes	5	NA	0.0068752452534064368	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.89000000000000001	0.61309152579728587	113	0.1103515625	ok	0	0.06750084636997937	infinite	0.0032408957404153772	0.00035763790885443128	1	no	5	0.36321878998805257	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.89000000000000001	0.61309152579728587	113	0.1103515625	ok	-0.37088447357512688	0.090977941368317466	0.85839147187305187	0	0	0	yes	5	NA	0.0071059378332359868	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.90000000000000002	0.62441750588225087	103	0.1005859375	ok	0	0.062193459823693641	infinite	0.0023840877002504475	0.00023980569641191023	1	no	5	0.77683685612618092	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.90000000000000002	0.62441750588225087	103	0.1005859375	ok	-0.34610106509617	0.082662700015666446	0.86325727944000408	0	0	0	yes	5	NA	0.030138785062432172	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.91000000000000003	0.6328493615265266	93	0.0908203125	ok	0	0.060010382018257612	infinite	0.002202595882619107	0.00020004044637068061	1	no	5	0.9082504593021925	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.91000000000000003	0.6328493615265266	93	0.0908203125	ok	-0.34500913065287836	0.079572426501283669	0.86348797201983363	0	0	0	yes	5	NA	0.048516404512562117	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.92000000000000004	0.64949144917342372	82	0.080078125	ok	0	0.050471888415827525	infinite	0.00096379762789992331	7.7179106921673542e-05	1	no	5	0.94650985455173808	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.92000000000000004	0.64949144917342372	82	0.080078125	ok	-0.26948680237763323	0.063876287011259761	0.88652081924902981	0	0	0	yes	5	NA	0.068945551539056127	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.93000000000000005	0.66018073241798292	72	0.0703125	ok	0	0.046092764786165842	infinite	0.00062829057912795294	4.4176681344934193e-05	1	no	5	0.96126663902666198	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.93000000000000005	0.66018073241798292	72	0.0703125	ok	-0.22982204999532735	0.056703338016133226	0.90690787638561399	0	0	0	yes	5	NA	0.068714858959226577	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.93999999999999995	0.67011467855761808	62	0.060546875	ok	0	0.042782445115204133	infinite	0.0004479792597973659	2.712374424554364e-05	0.99999999999833988	no	5	0.54764857288853364	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.93999999999999995	0.67011467855761808	62	0.060546875	ok	-0.19556809357981392	0.05125608031891711	0.9322028309790602	0	0	0	yes	5	NA	0.045682011730030392	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.94999999999999996	0.67911590963771173	52	0.05078125	ok	0	0.041403537956001775	infinite	0.00043067314216923842	2.1870120500781637e-05	0.99999999968244169	no	5	0.65539392844825528	NA	yes	yes	yes	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.94999999999999996	0.67911590963771173	52	0.05078125	ok	-0.20072027246394031	0.04981627200743613	0.92730345639577871	0	0	0	yes	5	NA	0.040092248981939416	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.95999999999999996	0.68851288331401628	41	0.0400390625	ok	0	0.04213192423522754	infinite	0.00061546179720232551	2.4642513364546235e-05	0.99999999998014999	no	5	1.0943611113306151	NA	no	yes	no	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.95999999999999996	0.68851288331401628	41	0.0400390625	ok	-0.26058341863885093	0.053054184349846052	0.89211058199712079	0	0	0	yes	5	NA	0.040092248981939416	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.96999999999999997	0.70512701639339415	31	0.0302734375	ok	0	0.036680629651357551	infinite	0.00032265427370050244	9.7678539889800549e-06	0.99994273962417168	no	4	1.0526964714043308	NA	no	yes	no	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.96999999999999997	0.70512701639339415	31	0.0302734375	ok	-0.2035822480778289	0.044200424553540799	0.92224036969835965	0	0	0	yes	4	NA	0.035192874398657925	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.97999999999999998	0.72358647370459728	21	0.0205078125	ok	0	0.030215695911313265	infinite	0.00010643125696856392	2.1826722620506274e-06	0.88726041124709076	no	3	1.0526964714043308	NA	no	yes	no	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.97999999999999998	0.72358647370459728	21	0.0205078125	ok	0.046323944394413466	0.028836405010225497	infinite	0.00035903379893893322	7.3629978298023411e-06	0.99936572309284388	no	3	NA	0.030129787701238864	no	yes	no	0.83812448892957969	NA
product:4x5	1024	exponential_excess	0.98999999999999999	0.73985937525205947	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	0.65081062974462078	NA	yes	yes	no	0.83812448892957969	NA
product:4x5	1024	gpd_excess	0.98999999999999999	0.73985937525205947	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	no	yes	no	0.83812448892957969	NA
product:4x6	1024	exponential_excess	0.75	0.52617047312896326	256	0.25	ok	0	0.092950262989061172	infinite	0.006110984343008735	0.0015277460857521837	1	no	3	0.12197488030757597	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.75	0.52617047312896326	256	0.25	ok	-0.41182349236053295	0.1308065593744023	0.84379819908658549	0	0	0	yes	3	NA	0.0030994127266856797	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.76000000000000001	0.53147547009454077	246	0.240234375	ok	0	0.091317226377501642	infinite	0.0059122107820553261	0.0014203162620953225	1	no	4	0.14051529429567911	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.76000000000000001	0.53147547009454077	246	0.240234375	ok	-0.41115073878915076	0.12845691548873989	0.84390812160101436	0	0	0	yes	4	NA	0.0030994127266856797	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.77000000000000002	0.5395214883036793	236	0.23046875	ok	0	0.086929002050757057	infinite	0.0050056934876899781	0.0011536559209910497	1	no	5	0.14051529429567911	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.77000000000000002	0.5395214883036793	236	0.23046875	ok	-0.39527545465635772	0.1214982369707627	0.84689761181327117	0	0	0	yes	5	NA	0.0043123838764269617	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.78000000000000003	0.54409748613155084	226	0.220703125	ok	0	0.086074992288698957	infinite	0.005008727481040972	0.0011054418073391207	1	no	5	0.16820265753326291	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.78000000000000003	0.54409748613155084	226	0.220703125	ok	-0.39892108232759277	0.12050243507231836	0.84616834778975258	0	0	0	yes	5	NA	0.0043123838764269617	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.79000000000000004	0.5462807992001868	215	0.2099609375	ok	0	0.088231630818018214	infinite	0.0058438559186342514	0.0012269814672913712	1	no	5	0.118703917777776	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.79000000000000004	0.5462807992001868	215	0.2099609375	ok	-0.42037020286929416	0.12455755281909897	0.84258522793684421	0	0	0	yes	5	NA	0.0043123838764269617	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.80000000000000004	0.55523536026140985	205	0.2001953125	ok	0	0.083356149068963423	infinite	0.0048164659860340372	0.00096423391321970471	1	no	5	0.118703917777776	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.80000000000000004	0.55523536026140985	205	0.2001953125	ok	-0.40255417773882624	0.11682365802476563	0.84544141073881873	0	0	0	yes	5	NA	0.0035831198529083785	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.81000000000000005	0.5599916312685167	195	0.1904296875	ok	0	0.082738638472652531	infinite	0.0049022948735184977	0.00093354248079697958	1	no	5	0.14472316043336564	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.81000000000000005	0.5599916312685167	195	0.1904296875	ok	-0.40876709954751078	0.11625927417198198	0.84440609197407857	0	0	0	yes	5	NA	0.0032519022725677749	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.81999999999999995	0.56432368448894143	185	0.1806640625	ok	0	0.082768227474523795	infinite	0.0051755425118260104	0.00093503453582794132	1	no	5	0.12495397946496301	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.81999999999999995	0.56432368448894143	185	0.1806640625	ok	-0.41909733248762204	0.11672504552824492	0.84283904710269031	0	0	0	yes	5	NA	0.0032519022725677749	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.82999999999999996	0.57047398715757602	174	0.169921875	ok	0	0.081596590826705215	infinite	0.0051744661587082141	0.00087925499181174731	1	no	5	0.13563660059809157	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.82999999999999996	0.57047398715757602	174	0.169921875	ok	-0.42403795412407036	0.11521769375948576	0.84218950846625096	0	0	0	yes	5	NA	0.0022165835078276075	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.83999999999999997	0.57880545863702615	164	0.16015625	ok	0	0.077994823107451941	infinite	0.0045152783820001288	0.0007231500533672081	1	no	5	0.22113623765166501	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.83999999999999997	0.57880545863702615	164	0.16015625	ok	-0.4142826729179156	0.10966139954217918	0.84350733180444937	0	0	0	yes	5	NA	0.001558917046455166	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.84999999999999998	0.58461393471722922	154	0.150390625	ok	0	0.077027150862051766	infinite	0.004549569326302569	0.00068421257446347225	1	no	5	0.26744918707802112	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.84999999999999998	0.58461393471722922	154	0.150390625	ok	-0.42039618554364111	0.10849811864611164	0.84269933695703736	0	0	0	yes	5	NA	0.001924212194664543	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.85999999999999999	0.5930372419033666	144	0.140625	ok	0	0.073692381727390704	infinite	0.0039960312777671154	0.00056194189843600056	1	no	5	0.30216593948092907	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.85999999999999999	0.5930372419033666	144	0.140625	ok	-0.41246275899116824	0.10340902650144951	0.84374842551270612	0	0	0	yes	5	NA	0.0033997223237326457	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.87	0.60130099858537733	133	0.1298828125	ok	0	0.071054934128924774	infinite	0.0036569074667066413	0.00047496942682810866	1	no	5	0.35668902077102516	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.87	0.60130099858537733	133	0.1298828125	ok	-0.41006473586454045	0.099568934742455609	0.8441137206609155	0	0	0	yes	5	NA	0.0037690515629152932	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.88	0.61070295750606396	123	0.1201171875	ok	0	0.067023467738998324	infinite	0.0030023224125760605	0.000360630524166851	1	no	5	0.32210321625658489	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.88	0.61070295750606396	123	0.1201171875	ok	-0.39657515140705679	0.093352244701935011	0.84609905928077001	0	0	0	yes	5	NA	0.0027199630072465286	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.89000000000000001	0.61861871810017066	113	0.1103515625	ok	0	0.064592016133121904	infinite	0.0027272411666332064	0.0003009553240522972	1	no	5	0.28876447435025998	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.89000000000000001	0.61861871810017066	113	0.1103515625	ok	-0.39445595454959326	0.089876659239245316	0.84646838851995265	0	0	0	yes	5	NA	0.0023983861151615216	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.90000000000000002	0.62602533863616217	103	0.1005859375	ok	0	0.063075085132782094	infinite	0.0026610371031609279	0.00026766291174372614	1	no	5	0.22237033282060947	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.90000000000000002	0.62602533863616217	103	0.1005859375	ok	-0.40089584444986825	0.087995406039089535	0.84552226597359004	0	0	0	yes	5	NA	0.0038250077481354339	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.91000000000000003	0.63358939221344956	93	0.0908203125	ok	0	0.061911539975484965	infinite	0.0026897888519380807	0.00024428746409203269	1	no	5	0.30360935211156859	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.91000000000000003	0.63358939221344956	93	0.0908203125	ok	-0.41191087770021717	0.086699252882792802	0.84407000240479113	0	0	0	yes	5	NA	0.0038250077481354339	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.92000000000000004	0.64295858663289374	82	0.080078125	ok	0	0.060362738640984091	infinite	0.0026988469367603576	0.00021611860235776301	1	no	5	0.34839809047543557	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.92000000000000004	0.64295858663289374	82	0.080078125	ok	-0.42445636841487777	0.084757482547879903	0.84264338077181722	0	0	0	yes	5	NA	0.0028788852017728184	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.93000000000000005	0.65468740459847274	72	0.0703125	ok	0	0.05612256936374433	infinite	0.0021274538050888915	0.00014958659567031269	1	no	5	0.61454618171519648	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.93000000000000005	0.65468740459847274	72	0.0703125	ok	-0.41402335702620907	0.078280940023267118	0.84376113364007288	0	0	0	yes	5	NA	0.0035465804292033054	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.93999999999999995	0.66519145065749663	62	0.060546875	ok	0	0.053796077561566395	infinite	0.001981975924660729	0.00012000244856344258	1	no	5	0.94330064566502259	NA	yes	yes	yes	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.93999999999999995	0.66519145065749663	62	0.060546875	ok	-0.42224212141541384	0.075056379931351683	0.84294818340541	0	0	0	yes	5	NA	0.0076081688068333486	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.94999999999999996	0.68061704465128059	52	0.05078125	ok	0	0.047302106295596828	infinite	0.0011685616042788301	5.934101896728434e-05	1	no	5	1.6282492073229662	NA	no	yes	no	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.94999999999999996	0.68061704465128059	52	0.05078125	ok	-0.39120169384156928	0.064772405408547062	0.84618996120102052	0	0	0	yes	5	NA	0.03233214467706047	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.95999999999999996	0.69763392816325365	41	0.0400390625	ok	0	0.040894468405586609	infinite	0.00061504600873344588	2.4625865584053986e-05	0.99999999997981681	no	5	2.1535481968436572	NA	no	yes	no	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.95999999999999996	0.69763392816325365	41	0.0400390625	ok	-0.35892666952334684	0.054778534565203423	0.85025154957865057	0	0	0	yes	5	NA	0.067524993074304041	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.96999999999999997	0.71760663093661581	31	0.0302734375	ok	0	0.031171541411801031	infinite	0.00011630054074044894	3.5208171513221845e-06	0.97042492547965298	no	4	1.8477130887209929	NA	no	yes	no	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.96999999999999997	0.71760663093661581	31	0.0302734375	ok	-0.24557972982181928	0.038721463945086354	0.87528032808247047	0	0	0	yes	4	NA	0.064283215278693517	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.97999999999999998	0.73323711553030657	21	0.0205078125	ok	0	0.026412749904923413	infinite	4.1088716251492507e-05	8.426396887513112e-07	0.56942770809811583	no	3	1.4657495938621441	NA	no	yes	no	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.97999999999999998	0.73323711553030657	21	0.0205078125	ok	-0.17540147270293543	0.031087466106593284	0.91047317647971404	0	0	0	yes	3	NA	0.060221626901063474	no	yes	no	0.82926655519817316	NA
product:4x6	1024	exponential_excess	0.98999999999999999	0.75369849758019591	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	0.62100156042369115	NA	yes	yes	no	0.82926655519817316	NA
product:4x6	1024	gpd_excess	0.98999999999999999	0.75369849758019591	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	NA	0.03519284839724357	no	yes	no	0.82926655519817316	NA
generic:F12	512	exponential_excess	0.75	0.55169154670928	128	0.25	ok	0	0.079013931404562629	infinite	0.0034348226231100043	0.00085870565577750107	1	no	3	0.20111328688453156	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.75	0.55169154670928	128	0.25	ok	-0.33024838858550953	0.10481114956537324	0.86906220827190261	0	0	0	yes	3	NA	0.023128180278060517	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.76000000000000001	0.55769615384419191	123	0.240234375	ok	0	0.076102055224924331	infinite	0.0029914922575318913	0.00071865927280551295	1	no	4	0.24653456046245825	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.76000000000000001	0.55769615384419191	123	0.240234375	ok	-0.31426178086882289	0.099933571799285928	0.87569082542978816	0	0	0	yes	4	NA	0.026850188021556143	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.77000000000000002	0.56494246947441096	118	0.23046875	ok	0	0.071844727616418649	infinite	0.0023448711866111559	0.00054041953128928979	1	no	5	0.24653456046245825	NA	yes	yes	yes	0.82476627462416685	NA
